taxon,recipient_post_fmt,donor_pre_fmt,taxon_id,experiment_id
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__GCA-900066495,0.002199193629002699,0.007031458277792588,107,goyal_038_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__OEMS01,0.0014994502015927493,0.00416555585177286,112,goyal_038_d180
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.02037910722760392,0.03709577595543865,1,goyal_039_d180
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,7.25831216325619e-4,0.003906854401980505,2,goyal_039_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.018899528209709388,0.015395327247408325,8,goyal_039_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,0.0012283297507048939,8.123162617979266e-4,25,goyal_039_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,4.4666536389268867e-4,0.005995667646603744,26,goyal_039_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,6.420814605957399e-4,2.3209036051369334e-4,30,goyal_039_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.0054158175371988495,0.016594460776729072,36,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.0022054102342201503,0.008548661612254371,42,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.014014125792133106,0.06165867244313786,46,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F,0.005667066804388487,0.0017793594306049821,56,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G,0.0037408224226012673,0.0034813554077054,57,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.013455794087267246,2.3209036051369334e-4,65,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.008821640936880601,0.004641807210273866,68,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A,0.01596828675916362,0.012997060188766826,70,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.010831635074397699,0.003984217855485069,96,goyal_039_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.01917869406214232,0.06726752282221879,97,goyal_039_d180
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,2.2333268194634433e-4,0.007426891536438187,127,goyal_039_d180
